week,day,date,time,home,home_xg,score,away_xg,away,attendance,venue,referee,match_report,home_link,away_link,match_link,report_link
1,Fri,2017-08-11,19:45 (02:45),Arsenal,2.3,4–3,1.3,Leicester City,"59,387",Emirates Stadium,Mike Dean,Match Report,https://fbref.com/en/squads/18bb7c10/2017-2018/Arsenal-Stats,https://fbref.com/en/squads/a2d435b3/2017-2018/Leicester-City-Stats,https://fbref.com/en/matches/e3c3ddf0/Arsenal-Leicester-City-August-11-2017-Premier-League,https://fbref.com/en/matches/e3c3ddf0/Arsenal-Leicester-City-August-11-2017-Premier-League
1,Sat,2017-08-12,12:30 (19:30),Watford,2.1,3–3,3.1,Liverpool,"20,407",Vicarage Road Stadium,Anthony Taylor,Match Report,https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats,https://fbref.com/en/squads/822bd0ba/2017-2018/Liverpool-Stats,https://fbref.com/en/matches/60f6cc1d/Watford-Liverpool-August-12-2017-Premier-League,https://fbref.com/en/matches/60f6cc1d/Watford-Liverpool-August-12-2017-Premier-League
1,Sat,2017-08-12,15:00 (22:00),West Brom,1.2,1–0,0.4,Bournemouth,"25,011",The Hawthorns,Robert Madley,Match Report,https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats,https://fbref.com/en/squads/4ba7cbea/2017-2018/Bournemouth-Stats,https://fbref.com/en/matches/684f704a/West-Bromwich-Albion-Bournemouth-August-12-2017-Premier-League,https://fbref.com/en/matches/684f704a/West-Bromwich-Albion-Bournemouth-August-12-2017-Premier-League
1,Sat,2017-08-12,15:00 (22:00),Everton,0.5,1–0,0.3,Stoke City,"39,045",Goodison Park,Niel Swarbrick,Match Report,https://fbref.com/en/squads/d3fd31cc/2017-2018/Everton-Stats,https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats,https://fbref.com/en/matches/7c834541/Everton-Stoke-City-August-12-2017-Premier-League,https://fbref.com/en/matches/7c834541/Everton-Stoke-City-August-12-2017-Premier-League
1,Sat,2017-08-12,15:00 (22:00),Southampton,2.1,0–0,0.5,Swansea City,"31,447",St. Mary's Stadium,Mike Jones,Match Report,https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats,https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats,https://fbref.com/en/matches/e782371e/Southampton-Swansea-City-August-12-2017-Premier-League,https://fbref.com/en/matches/e782371e/Southampton-Swansea-City-August-12-2017-Premier-League
1,Sat,2017-08-12,15:00 (22:00),Chelsea,1.3,2–3,0.8,Burnley,"41,616",Stamford Bridge,Craig Pawson,Match Report,https://fbref.com/en/squads/cff3d9bb/2017-2018/Chelsea-Stats,https://fbref.com/en/squads/943e8050/2017-2018/Burnley-Stats,https://fbref.com/en/matches/71b00bca/Chelsea-Burnley-August-12-2017-Premier-League,https://fbref.com/en/matches/71b00bca/Chelsea-Burnley-August-12-2017-Premier-League
1,Sat,2017-08-12,15:00 (22:00),Crystal Palace,1.1,0–3,1.7,Huddersfield,"25,448",Selhurst Park,Jonathan Moss,Match Report,https://fbref.com/en/squads/47c64c55/2017-2018/Crystal-Palace-Stats,https://fbref.com/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats,https://fbref.com/en/matches/2d369d17/Crystal-Palace-Huddersfield-Town-August-12-2017-Premier-League,https://fbref.com/en/matches/2d369d17/Crystal-Palace-Huddersfield-Town-August-12-2017-Premier-League
1,Sat,2017-08-12,17:30 (00:30),Brighton,0.3,0–2,1.8,Manchester City,"30,415",The American Express Community Stadium,Michael Oliver,Match Report,https://fbref.com/en/squads/d07537b9/2017-2018/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats,https://fbref.com/en/matches/072bfc99/Brighton-and-Hove-Albion-Manchester-City-August-12-2017-Premier-League,https://fbref.com/en/matches/072bfc99/Brighton-and-Hove-Albion-Manchester-City-August-12-2017-Premier-League
1,Sun,2017-08-13,13:30 (20:30),Newcastle Utd,0.6,0–2,1.9,Tottenham,"52,077",St. James' Park,Andre Marriner,Match Report,https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats,https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats,https://fbref.com/en/matches/d8a995d7/Newcastle-United-Tottenham-Hotspur-August-13-2017-Premier-League,https://fbref.com/en/matches/d8a995d7/Newcastle-United-Tottenham-Hotspur-August-13-2017-Premier-League
1,Sun,2017-08-13,16:00 (23:00),Manchester Utd,2.1,4–0,0.6,West Ham,"74,928",Old Trafford,Martin Atkinson,Match Report,https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats,https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats,https://fbref.com/en/matches/f5d1f6f4/Manchester-United-West-Ham-United-August-13-2017-Premier-League,https://fbref.com/en/matches/f5d1f6f4/Manchester-United-West-Ham-United-August-13-2017-Premier-League
2,Sat,2017-08-19,12:30 (19:30),Swansea City,0.3,0–4,3.3,Manchester Utd,"20,862",Liberty Stadium,Jonathan Moss,Match Report,https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats,https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats,https://fbref.com/en/matches/9c09e079/Swansea-City-Manchester-United-August-19-2017-Premier-League,https://fbref.com/en/matches/9c09e079/Swansea-City-Manchester-United-August-19-2017-Premier-League
2,Sat,2017-08-19,15:00 (22:00),Southampton,2.1,3–2,1.7,West Ham,"31,424",St. Mary's Stadium,Lee Mason,Match Report,https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats,https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats,https://fbref.com/en/matches/4dc6e9ad/Southampton-West-Ham-United-August-19-2017-Premier-League,https://fbref.com/en/matches/4dc6e9ad/Southampton-West-Ham-United-August-19-2017-Premier-League
2,Sat,2017-08-19,15:00 (22:00),Leicester City,1.7,2–0,0.2,Brighton,"31,902",King Power Stadium,Lee Probert,Match Report,https://fbref.com/en/squads/a2d435b3/2017-2018/Leicester-City-Stats,https://fbref.com/en/squads/d07537b9/2017-2018/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/matches/e487b860/Leicester-City-Brighton-and-Hove-Albion-August-19-2017-Premier-League,https://fbref.com/en/matches/e487b860/Leicester-City-Brighton-and-Hove-Albion-August-19-2017-Premier-League
2,Sat,2017-08-19,15:00 (22:00),Bournemouth,0.9,0–2,2.1,Watford,"10,501",Vitality Stadium,Roger East,Match Report,https://fbref.com/en/squads/4ba7cbea/2017-2018/Bournemouth-Stats,https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats,https://fbref.com/en/matches/21fec287/Bournemouth-Watford-August-19-2017-Premier-League,https://fbref.com/en/matches/21fec287/Bournemouth-Watford-August-19-2017-Premier-League
2,Sat,2017-08-19,15:00 (22:00),Burnley,1.2,0–1,1.0,West Brom,"19,619",Turf Moor,Martin Atkinson,Match Report,https://fbref.com/en/squads/943e8050/2017-2018/Burnley-Stats,https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats,https://fbref.com/en/matches/e868e7b5/Burnley-West-Bromwich-Albion-August-19-2017-Premier-League,https://fbref.com/en/matches/e868e7b5/Burnley-West-Bromwich-Albion-August-19-2017-Premier-League
2,Sat,2017-08-19,15:00 (22:00),Liverpool,2.4,1–0,0.6,Crystal Palace,"53,138",Anfield,Kevin Friend,Match Report,https://fbref.com/en/squads/822bd0ba/2017-2018/Liverpool-Stats,https://fbref.com/en/squads/47c64c55/2017-2018/Crystal-Palace-Stats,https://fbref.com/en/matches/ea1213ed/Liverpool-Crystal-Palace-August-19-2017-Premier-League,https://fbref.com/en/matches/ea1213ed/Liverpool-Crystal-Palace-August-19-2017-Premier-League
2,Sat,2017-08-19,17:30 (00:30),Stoke City,1.0,1–0,1.6,Arsenal,"29,459",Bet365 Stadium,Andre Marriner,Match Report,https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats,https://fbref.com/en/squads/18bb7c10/2017-2018/Arsenal-Stats,https://fbref.com/en/matches/37f97732/Stoke-City-Arsenal-August-19-2017-Premier-League,https://fbref.com/en/matches/37f97732/Stoke-City-Arsenal-August-19-2017-Premier-League
2,Sun,2017-08-20,13:30 (20:30),Huddersfield,0.3,1–0,1.4,Newcastle Utd,"24,128",The John Smith's Stadium,Craig Pawson,Match Report,https://fbref.com/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats,https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats,https://fbref.com/en/matches/3786388c/Huddersfield-Town-Newcastle-United-August-20-2017-Premier-League,https://fbref.com/en/matches/3786388c/Huddersfield-Town-Newcastle-United-August-20-2017-Premier-League
2,Sun,2017-08-20,16:00 (23:00),Tottenham,0.6,1–2,0.8,Chelsea,"73,587",Wembley Stadium,Anthony Taylor,Match Report,https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats,https://fbref.com/en/squads/cff3d9bb/2017-2018/Chelsea-Stats,https://fbref.com/en/matches/1bf15b95/Tottenham-Hotspur-Chelsea-August-20-2017-Premier-League,https://fbref.com/en/matches/1bf15b95/Tottenham-Hotspur-Chelsea-August-20-2017-Premier-League
2,Mon,2017-08-21,20:00 (03:00),Manchester City,1.2,1–1,0.6,Everton,"49,108",Etihad Stadium,Robert Madley,Match Report,https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats,https://fbref.com/en/squads/d3fd31cc/2017-2018/Everton-Stats,https://fbref.com/en/matches/424dc3f9/Manchester-City-Everton-August-21-2017-Premier-League,https://fbref.com/en/matches/424dc3f9/Manchester-City-Everton-August-21-2017-Premier-League
3,Sat,2017-08-26,12:30 (19:30),Bournemouth,0.4,1–2,1.6,Manchester City,"10,419",Vitality Stadium,Mike Dean,Match Report,https://fbref.com/en/squads/4ba7cbea/2017-2018/Bournemouth-Stats,https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats,https://fbref.com/en/matches/77beb1ff/Bournemouth-Manchester-City-August-26-2017-Premier-League,https://fbref.com/en/matches/77beb1ff/Bournemouth-Manchester-City-August-26-2017-Premier-League
3,Sat,2017-08-26,15:00 (22:00),Crystal Palace,0.9,0–2,1.1,Swansea City,"23,477",Selhurst Park,Andre Marriner,Match Report,https://fbref.com/en/squads/47c64c55/2017-2018/Crystal-Palace-Stats,https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats,https://fbref.com/en/matches/86d8c6b8/Crystal-Palace-Swansea-City-August-26-2017-Premier-League,https://fbref.com/en/matches/86d8c6b8/Crystal-Palace-Swansea-City-August-26-2017-Premier-League
3,Sat,2017-08-26,15:00 (22:00),Watford,0.3,0–0,0.9,Brighton,"20,181",Vicarage Road Stadium,Graham Scott,Match Report,https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats,https://fbref.com/en/squads/d07537b9/2017-2018/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/matches/7bd57325/Watford-Brighton-and-Hove-Albion-August-26-2017-Premier-League,https://fbref.com/en/matches/7bd57325/Watford-Brighton-and-Hove-Albion-August-26-2017-Premier-League
3,Sat,2017-08-26,15:00 (22:00),Huddersfield,1.4,0–0,0.8,Southampton,"23,548",The John Smith's Stadium,Stuart Attwell,Match Report,https://fbref.com/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats,https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats,https://fbref.com/en/matches/2b22bafa/Huddersfield-Town-Southampton-August-26-2017-Premier-League,https://fbref.com/en/matches/2b22bafa/Huddersfield-Town-Southampton-August-26-2017-Premier-League
3,Sat,2017-08-26,15:00 (22:00),Newcastle Utd,3.3,3–0,0.5,West Ham,"52,093",St. James' Park,Niel Swarbrick,Match Report,https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats,https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats,https://fbref.com/en/matches/b7de45b7/Newcastle-United-West-Ham-United-August-26-2017-Premier-League,https://fbref.com/en/matches/b7de45b7/Newcastle-United-West-Ham-United-August-26-2017-Premier-League
3,Sat,2017-08-26,17:30 (00:30),Manchester Utd,2.6,2–0,0.6,Leicester City,"75,021",Old Trafford,Michael Oliver,Match Report,https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats,https://fbref.com/en/squads/a2d435b3/2017-2018/Leicester-City-Stats,https://fbref.com/en/matches/b841af28/Manchester-United-Leicester-City-August-26-2017-Premier-League,https://fbref.com/en/matches/b841af28/Manchester-United-Leicester-City-August-26-2017-Premier-League
3,Sun,2017-08-27,13:30 (20:30),West Brom,0.6,1–1,1.2,Stoke City,"22,704",The Hawthorns,Anthony Taylor,Match Report,https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats,https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats,https://fbref.com/en/matches/abccb71c/West-Bromwich-Albion-Stoke-City-August-27-2017-Premier-League,https://fbref.com/en/matches/abccb71c/West-Bromwich-Albion-Stoke-City-August-27-2017-Premier-League
3,Sun,2017-08-27,13:30 (20:30),Chelsea,1.1,2–0,0.6,Everton,"41,382",Stamford Bridge,Jonathan Moss,Match Report,https://fbref.com/en/squads/cff3d9bb/2017-2018/Chelsea-Stats,https://fbref.com/en/squads/d3fd31cc/2017-2018/Everton-Stats,https://fbref.com/en/matches/5a276f0b/Chelsea-Everton-August-27-2017-Premier-League,https://fbref.com/en/matches/5a276f0b/Chelsea-Everton-August-27-2017-Premier-League
3,Sun,2017-08-27,16:00 (23:00),Tottenham,2.3,1–1,0.9,Burnley,"67,862",Wembley Stadium,Lee Mason,Match Report,https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats,https://fbref.com/en/squads/943e8050/2017-2018/Burnley-Stats,https://fbref.com/en/matches/9402c6ee/Tottenham-Hotspur-Burnley-August-27-2017-Premier-League,https://fbref.com/en/matches/9402c6ee/Tottenham-Hotspur-Burnley-August-27-2017-Premier-League
3,Sun,2017-08-27,16:00 (23:00),Liverpool,3.0,4–0,0.7,Arsenal,"53,206",Anfield,Craig Pawson,Match Report,https://fbref.com/en/squads/822bd0ba/2017-2018/Liverpool-Stats,https://fbref.com/en/squads/18bb7c10/2017-2018/Arsenal-Stats,https://fbref.com/en/matches/e4374144/Liverpool-Arsenal-August-27-2017-Premier-League,https://fbref.com/en/matches/e4374144/Liverpool-Arsenal-August-27-2017-Premier-League
4,Sat,2017-09-09,12:30 (19:30),Manchester City,2.7,5–0,0.7,Liverpool,"54,172",Etihad Stadium,Jonathan Moss,Match Report,https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats,https://fbref.com/en/squads/822bd0ba/2017-2018/Liverpool-Stats,https://fbref.com/en/matches/39dcce19/Manchester-City-Liverpool-September-9-2017-Premier-League,https://fbref.com/en/matches/39dcce19/Manchester-City-Liverpool-September-9-2017-Premier-League
4,Sat,2017-09-09,15:00 (22:00),Southampton,0.4,0–2,0.6,Watford,"31,435",St. Mary's Stadium,Lee Probert,Match Report,https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats,https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats,https://fbref.com/en/matches/bb0151f4/Southampton-Watford-September-9-2017-Premier-League,https://fbref.com/en/matches/bb0151f4/Southampton-Watford-September-9-2017-Premier-League
4,Sat,2017-09-09,15:00 (22:00),Brighton,0.4,3–1,0.8,West Brom,"30,381",The American Express Community Stadium,Chris Kavanagh,Match Report,https://fbref.com/en/squads/d07537b9/2017-2018/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats,https://fbref.com/en/matches/b81fcf8d/Brighton-and-Hove-Albion-West-Bromwich-Albion-September-9-2017-Premier-League,https://fbref.com/en/matches/b81fcf8d/Brighton-and-Hove-Albion-West-Bromwich-Albion-September-9-2017-Premier-League
4,Sat,2017-09-09,15:00 (22:00),Leicester City,1.6,1–2,1.5,Chelsea,"30,923",King Power Stadium,Lee Mason,Match Report,https://fbref.com/en/squads/a2d435b3/2017-2018/Leicester-City-Stats,https://fbref.com/en/squads/cff3d9bb/2017-2018/Chelsea-Stats,https://fbref.com/en/matches/733dcf07/Leicester-City-Chelsea-September-9-2017-Premier-League,https://fbref.com/en/matches/733dcf07/Leicester-City-Chelsea-September-9-2017-Premier-League
4,Sat,2017-09-09,15:00 (22:00),Everton,0.9,0–3,2.0,Tottenham,"38,835",Goodison Park,Graham Scott,Match Report,https://fbref.com/en/squads/d3fd31cc/2017-2018/Everton-Stats,https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats,https://fbref.com/en/matches/2a7d4892/Everton-Tottenham-Hotspur-September-9-2017-Premier-League,https://fbref.com/en/matches/2a7d4892/Everton-Tottenham-Hotspur-September-9-2017-Premier-League
4,Sat,2017-09-09,15:00 (22:00),Arsenal,2.0,3–0,0.9,Bournemouth,"59,262",Emirates Stadium,Anthony Taylor,Match Report,https://fbref.com/en/squads/18bb7c10/2017-2018/Arsenal-Stats,https://fbref.com/en/squads/4ba7cbea/2017-2018/Bournemouth-Stats,https://fbref.com/en/matches/2fab7d59/Arsenal-Bournemouth-September-9-2017-Premier-League,https://fbref.com/en/matches/2fab7d59/Arsenal-Bournemouth-September-9-2017-Premier-League
4,Sat,2017-09-09,17:30 (00:30),Stoke City,1.1,2–2,2.4,Manchester Utd,"29,320",Bet365 Stadium,Niel Swarbrick,Match Report,https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats,https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats,https://fbref.com/en/matches/06ec2f77/Stoke-City-Manchester-United-September-9-2017-Premier-League,https://fbref.com/en/matches/06ec2f77/Stoke-City-Manchester-United-September-9-2017-Premier-League
4,Sun,2017-09-10,13:30 (20:30),Burnley,0.4,1–0,1.6,Crystal Palace,"18,862",Turf Moor,Michael Oliver,Match Report,https://fbref.com/en/squads/943e8050/2017-2018/Burnley-Stats,https://fbref.com/en/squads/47c64c55/2017-2018/Crystal-Palace-Stats,https://fbref.com/en/matches/96db0268/Burnley-Crystal-Palace-September-10-2017-Premier-League,https://fbref.com/en/matches/96db0268/Burnley-Crystal-Palace-September-10-2017-Premier-League
4,Sun,2017-09-10,16:00 (23:00),Swansea City,1.1,0–1,0.9,Newcastle Utd,"20,872",Liberty Stadium,Mike Jones,Match Report,https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats,https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats,https://fbref.com/en/matches/d9c661eb/Swansea-City-Newcastle-United-September-10-2017-Premier-League,https://fbref.com/en/matches/d9c661eb/Swansea-City-Newcastle-United-September-10-2017-Premier-League
4,Mon,2017-09-11,20:00 (03:00),West Ham,1.7,2–0,0.3,Huddersfield,"56,977",London Stadium,Kevin Friend,Match Report,https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats,https://fbref.com/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats,https://fbref.com/en/matches/74758ffd/West-Ham-United-Huddersfield-Town-September-11-2017-Premier-League,https://fbref.com/en/matches/74758ffd/West-Ham-United-Huddersfield-Town-September-11-2017-Premier-League
5,Fri,2017-09-15,20:00 (03:00),Bournemouth,1.5,2–1,0.7,Brighton,"10,369",Vitality Stadium,Craig Pawson,Match Report,https://fbref.com/en/squads/4ba7cbea/2017-2018/Bournemouth-Stats,https://fbref.com/en/squads/d07537b9/2017-2018/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/matches/00836893/Bournemouth-Brighton-and-Hove-Albion-September-15-2017-Premier-League,https://fbref.com/en/matches/00836893/Bournemouth-Brighton-and-Hove-Albion-September-15-2017-Premier-League
5,Sat,2017-09-16,12:30 (19:30),Crystal Palace,2.1,0–1,0.9,Southampton,"24,199",Selhurst Park,Robert Madley,Match Report,https://fbref.com/en/squads/47c64c55/2017-2018/Crystal-Palace-Stats,https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats,https://fbref.com/en/matches/720202a0/Crystal-Palace-Southampton-September-16-2017-Premier-League,https://fbref.com/en/matches/720202a0/Crystal-Palace-Southampton-September-16-2017-Premier-League
5,Sat,2017-09-16,15:00 (22:00),Liverpool,2.1,1–1,0.5,Burnley,"53,231",Anfield,Roger East,Match Report,https://fbref.com/en/squads/822bd0ba/2017-2018/Liverpool-Stats,https://fbref.com/en/squads/943e8050/2017-2018/Burnley-Stats,https://fbref.com/en/matches/ab422c29/Liverpool-Burnley-September-16-2017-Premier-League,https://fbref.com/en/matches/ab422c29/Liverpool-Burnley-September-16-2017-Premier-League
5,Sat,2017-09-16,15:00 (22:00),Watford,0.5,0–6,3.6,Manchester City,"20,305",Vicarage Road Stadium,Anthony Taylor,Match Report,https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats,https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats,https://fbref.com/en/matches/f9dc0d8f/Watford-Manchester-City-September-16-2017-Premier-League,https://fbref.com/en/matches/f9dc0d8f/Watford-Manchester-City-September-16-2017-Premier-League
5,Sat,2017-09-16,15:00 (22:00),West Brom,0.6,0–0,0.3,West Ham,"24,942",The Hawthorns,Paul Tierney,Match Report,https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats,https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats,https://fbref.com/en/matches/e0e9e784/West-Bromwich-Albion-West-Ham-United-September-16-2017-Premier-League,https://fbref.com/en/matches/e0e9e784/West-Bromwich-Albion-West-Ham-United-September-16-2017-Premier-League
5,Sat,2017-09-16,15:00 (22:00),Huddersfield,1.1,1–1,1.4,Leicester City,"24,129",The John Smith's Stadium,Jonathan Moss,Match Report,https://fbref.com/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats,https://fbref.com/en/squads/a2d435b3/2017-2018/Leicester-City-Stats,https://fbref.com/en/matches/8b0b0397/Huddersfield-Town-Leicester-City-September-16-2017-Premier-League,https://fbref.com/en/matches/8b0b0397/Huddersfield-Town-Leicester-City-September-16-2017-Premier-League
5,Sat,2017-09-16,15:00 (22:00),Newcastle Utd,2.0,2–1,0.7,Stoke City,"51,795",St. James' Park,Stuart Attwell,Match Report,https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats,https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats,https://fbref.com/en/matches/349276f6/Newcastle-United-Stoke-City-September-16-2017-Premier-League,https://fbref.com/en/matches/349276f6/Newcastle-United-Stoke-City-September-16-2017-Premier-League
5,Sat,2017-09-16,17:30 (00:30),Tottenham,1.5,0–0,0.2,Swansea City,"65,366",Wembley Stadium,Mike Dean,Match Report,https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats,https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats,https://fbref.com/en/matches/bca1fa26/Tottenham-Hotspur-Swansea-City-September-16-2017-Premier-League,https://fbref.com/en/matches/bca1fa26/Tottenham-Hotspur-Swansea-City-September-16-2017-Premier-League
5,Sun,2017-09-17,13:30 (20:30),Chelsea,0.8,0–0,1.4,Arsenal,"41,478",Stamford Bridge,Michael Oliver,Match Report,https://fbref.com/en/squads/cff3d9bb/2017-2018/Chelsea-Stats,https://fbref.com/en/squads/18bb7c10/2017-2018/Arsenal-Stats,https://fbref.com/en/matches/b015cd93/North-West-London-Derby-Chelsea-Arsenal-September-17-2017-Premier-League,https://fbref.com/en/matches/b015cd93/North-West-London-Derby-Chelsea-Arsenal-September-17-2017-Premier-League
5,Sun,2017-09-17,16:00 (23:00),Manchester Utd,3.5,4–0,0.8,Everton,"75,042",Old Trafford,Andre Marriner,Match Report,https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats,https://fbref.com/en/squads/d3fd31cc/2017-2018/Everton-Stats,https://fbref.com/en/matches/94bab527/Manchester-United-Everton-September-17-2017-Premier-League,https://fbref.com/en/matches/94bab527/Manchester-United-Everton-September-17-2017-Premier-League
6,Sat,2017-09-23,12:30 (19:30),West Ham,0.9,2–3,1.5,Tottenham,"56,988",London Stadium,Michael Oliver,Match Report,https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats,https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats,https://fbref.com/en/matches/8c97796b/West-Ham-United-Tottenham-Hotspur-September-23-2017-Premier-League,https://fbref.com/en/matches/8c97796b/West-Ham-United-Tottenham-Hotspur-September-23-2017-Premier-League
6,Sat,2017-09-23,15:00 (22:00),Southampton,1.3,0–1,1.3,Manchester Utd,"31,930",St. Mary's Stadium,Craig Pawson,Match Report,https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats,https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats,https://fbref.com/en/matches/3af86414/Southampton-Manchester-United-September-23-2017-Premier-League,https://fbref.com/en/matches/3af86414/Southampton-Manchester-United-September-23-2017-Premier-League
6,Sat,2017-09-23,15:00 (22:00),Burnley,0.5,0–0,0.3,Huddersfield,"20,759",Turf Moor,Chris Kavanagh,Match Report,https://fbref.com/en/squads/943e8050/2017-2018/Burnley-Stats,https://fbref.com/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats,https://fbref.com/en/matches/6481f3d3/Burnley-Huddersfield-Town-September-23-2017-Premier-League,https://fbref.com/en/matches/6481f3d3/Burnley-Huddersfield-Town-September-23-2017-Premier-League
6,Sat,2017-09-23,15:00 (22:00),Everton,2.2,2–1,0.8,Bournemouth,"38,133",Goodison Park,Martin Atkinson,Match Report,https://fbref.com/en/squads/d3fd31cc/2017-2018/Everton-Stats,https://fbref.com/en/squads/4ba7cbea/2017-2018/Bournemouth-Stats,https://fbref.com/en/matches/d255555f/Everton-Bournemouth-September-23-2017-Premier-League,https://fbref.com/en/matches/d255555f/Everton-Bournemouth-September-23-2017-Premier-League
6,Sat,2017-09-23,15:00 (22:00),Swansea City,1.2,1–2,1.7,Watford,"20,372",Liberty Stadium,Lee Mason,Match Report,https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats,https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats,https://fbref.com/en/matches/bb4b59af/Swansea-City-Watford-September-23-2017-Premier-League,https://fbref.com/en/matches/bb4b59af/Swansea-City-Watford-September-23-2017-Premier-League
6,Sat,2017-09-23,15:00 (22:00),Stoke City,0.6,0–4,1.4,Chelsea,"29,661",Bet365 Stadium,Mike Dean,Match Report,https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats,https://fbref.com/en/squads/cff3d9bb/2017-2018/Chelsea-Stats,https://fbref.com/en/matches/3d438a3e/Stoke-City-Chelsea-September-23-2017-Premier-League,https://fbref.com/en/matches/3d438a3e/Stoke-City-Chelsea-September-23-2017-Premier-League
6,Sat,2017-09-23,15:00 (22:00),Manchester City,4.4,5–0,0.4,Crystal Palace,"53,526",Etihad Stadium,Niel Swarbrick,Match Report,https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats,https://fbref.com/en/squads/47c64c55/2017-2018/Crystal-Palace-Stats,https://fbref.com/en/matches/63496f6c/Manchester-City-Crystal-Palace-September-23-2017-Premier-League,https://fbref.com/en/matches/63496f6c/Manchester-City-Crystal-Palace-September-23-2017-Premier-League
