week,day,date,time,home,home_xg,score,away_xg,away,attendance,venue,referee,match_report,home_link,away_link,match_link,report_link
32,Sun,2021-04-18,16:00 (23:00),Manchester Utd,2.8,3–1,0.4,Burnley,,Old Trafford,Jonathan Moss,Match Report,https://fbref.com/en/squads/19538871/2020-2021/Manchester-United-Stats,https://fbref.com/en/squads/943e8050/2020-2021/Burnley-Stats,https://fbref.com/en/matches/3e00561f/Manchester-United-Burnley-April-18-2021-Premier-League,https://fbref.com/en/matches/3e00561f/Manchester-United-Burnley-April-18-2021-Premier-League
32,Mon,2021-04-19,20:00 (03:00),Leeds United,1.8,1–1,2.3,Liverpool,,Elland Road,Anthony Taylor,Match Report,https://fbref.com/en/squads/5bfb9659/2020-2021/Leeds-United-Stats,https://fbref.com/en/squads/822bd0ba/2020-2021/Liverpool-Stats,https://fbref.com/en/matches/6c0666e6/Leeds-United-Liverpool-April-19-2021-Premier-League,https://fbref.com/en/matches/6c0666e6/Leeds-United-Liverpool-April-19-2021-Premier-League
32,Tue,2021-04-20,20:15 (03:15),Chelsea,1.0,0–0,0.7,Brighton,,Stamford Bridge,Stuart Attwell,Match Report,https://fbref.com/en/squads/cff3d9bb/2020-2021/Chelsea-Stats,https://fbref.com/en/squads/d07537b9/2020-2021/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/matches/07b4e58b/Chelsea-Brighton-and-Hove-Albion-April-20-2021-Premier-League,https://fbref.com/en/matches/07b4e58b/Chelsea-Brighton-and-Hove-Albion-April-20-2021-Premier-League
29,Wed,2021-04-21,18:00 (01:00),Tottenham,1.8,2–1,0.8,Southampton,,Tottenham Hotspur Stadium,David Coote,Match Report,https://fbref.com/en/squads/361ca564/2020-2021/Tottenham-Hotspur-Stats,https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats,https://fbref.com/en/matches/81a7befa/Tottenham-Hotspur-Southampton-April-21-2021-Premier-League,https://fbref.com/en/matches/81a7befa/Tottenham-Hotspur-Southampton-April-21-2021-Premier-League
32,Wed,2021-04-21,20:15 (03:15),Aston Villa,0.7,1–2,1.4,Manchester City,,Villa Park,Peter Bankes,Match Report,https://fbref.com/en/squads/8602292d/2020-2021/Aston-Villa-Stats,https://fbref.com/en/squads/b8fd03ef/2020-2021/Manchester-City-Stats,https://fbref.com/en/matches/ac46a079/Aston-Villa-Manchester-City-April-21-2021-Premier-League,https://fbref.com/en/matches/ac46a079/Aston-Villa-Manchester-City-April-21-2021-Premier-League
32,Thu,2021-04-22,20:00 (03:00),Leicester City,2.3,3–0,0.4,West Brom,,King Power Stadium,Andy Madley,Match Report,https://fbref.com/en/squads/a2d435b3/2020-2021/Leicester-City-Stats,https://fbref.com/en/squads/60c6b05f/2020-2021/West-Bromwich-Albion-Stats,https://fbref.com/en/matches/be6edfdf/Leicester-City-West-Bromwich-Albion-April-22-2021-Premier-League,https://fbref.com/en/matches/be6edfdf/Leicester-City-West-Bromwich-Albion-April-22-2021-Premier-League
33,Fri,2021-04-23,20:00 (03:00),Arsenal,0.9,0–1,0.8,Everton,,Emirates Stadium,Jonathan Moss,Match Report,https://fbref.com/en/squads/18bb7c10/2020-2021/Arsenal-Stats,https://fbref.com/en/squads/d3fd31cc/2020-2021/Everton-Stats,https://fbref.com/en/matches/30f36320/Arsenal-Everton-April-23-2021-Premier-League,https://fbref.com/en/matches/30f36320/Arsenal-Everton-April-23-2021-Premier-League
33,Sat,2021-04-24,12:30 (19:30),Liverpool,1.9,1–1,1.2,Newcastle Utd,,Anfield,Andre Marriner,Match Report,https://fbref.com/en/squads/822bd0ba/2020-2021/Liverpool-Stats,https://fbref.com/en/squads/b2b47a98/2020-2021/Newcastle-United-Stats,https://fbref.com/en/matches/81e8aaf4/Liverpool-Newcastle-United-April-24-2021-Premier-League,https://fbref.com/en/matches/81e8aaf4/Liverpool-Newcastle-United-April-24-2021-Premier-League
33,Sat,2021-04-24,17:30 (00:30),West Ham,0.4,0–1,2.2,Chelsea,,London Stadium,Chris Kavanagh,Match Report,https://fbref.com/en/squads/7c21e445/2020-2021/West-Ham-United-Stats,https://fbref.com/en/squads/cff3d9bb/2020-2021/Chelsea-Stats,https://fbref.com/en/matches/ea1579bb/West-Ham-United-Chelsea-April-24-2021-Premier-League,https://fbref.com/en/matches/ea1579bb/West-Ham-United-Chelsea-April-24-2021-Premier-League
33,Sat,2021-04-24,20:00 (03:00),Sheffield Utd,0.8,1–0,2.2,Brighton,,Bramall Lane,Kevin Friend,Match Report,https://fbref.com/en/squads/1df6b87e/2020-2021/Sheffield-United-Stats,https://fbref.com/en/squads/d07537b9/2020-2021/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/matches/1ef0a8f2/Sheffield-United-Brighton-and-Hove-Albion-April-24-2021-Premier-League,https://fbref.com/en/matches/1ef0a8f2/Sheffield-United-Brighton-and-Hove-Albion-April-24-2021-Premier-League
33,Sun,2021-04-25,12:00 (19:00),Wolves,0.3,0–4,2.1,Burnley,,Molineux Stadium,Darren England,Match Report,https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats,https://fbref.com/en/squads/943e8050/2020-2021/Burnley-Stats,https://fbref.com/en/matches/5656770f/Wolverhampton-Wanderers-Burnley-April-25-2021-Premier-League,https://fbref.com/en/matches/5656770f/Wolverhampton-Wanderers-Burnley-April-25-2021-Premier-League
33,Sun,2021-04-25,14:00 (21:00),Leeds United,0.4,0–0,1.3,Manchester Utd,,Elland Road,Craig Pawson,Match Report,https://fbref.com/en/squads/5bfb9659/2020-2021/Leeds-United-Stats,https://fbref.com/en/squads/19538871/2020-2021/Manchester-United-Stats,https://fbref.com/en/matches/8422804d/Leeds-United-Manchester-United-April-25-2021-Premier-League,https://fbref.com/en/matches/8422804d/Leeds-United-Manchester-United-April-25-2021-Premier-League
33,Sun,2021-04-25,19:00 (02:00),Aston Villa,2.3,2–2,1.4,West Brom,,Villa Park,Stuart Attwell,Match Report,https://fbref.com/en/squads/8602292d/2020-2021/Aston-Villa-Stats,https://fbref.com/en/squads/60c6b05f/2020-2021/West-Bromwich-Albion-Stats,https://fbref.com/en/matches/2ab535fa/Aston-Villa-West-Bromwich-Albion-April-25-2021-Premier-League,https://fbref.com/en/matches/2ab535fa/Aston-Villa-West-Bromwich-Albion-April-25-2021-Premier-League
33,Mon,2021-04-26,20:00 (03:00),Leicester City,1.1,2–1,0.6,Crystal Palace,,King Power Stadium,Graham Scott,Match Report,https://fbref.com/en/squads/a2d435b3/2020-2021/Leicester-City-Stats,https://fbref.com/en/squads/47c64c55/2020-2021/Crystal-Palace-Stats,https://fbref.com/en/matches/b30b8887/Leicester-City-Crystal-Palace-April-26-2021-Premier-League,https://fbref.com/en/matches/b30b8887/Leicester-City-Crystal-Palace-April-26-2021-Premier-League
34,Fri,2021-04-30,20:00 (03:00),Southampton,1.1,1–1,1.7,Leicester City,,St. Mary's Stadium,Robert Jones,Match Report,https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats,https://fbref.com/en/squads/a2d435b3/2020-2021/Leicester-City-Stats,https://fbref.com/en/matches/c0d4f879/Southampton-Leicester-City-April-30-2021-Premier-League,https://fbref.com/en/matches/c0d4f879/Southampton-Leicester-City-April-30-2021-Premier-League
34,Sat,2021-05-01,12:30 (19:30),Crystal Palace,0.8,0–2,2.1,Manchester City,,Selhurst Park,David Coote,Match Report,https://fbref.com/en/squads/47c64c55/2020-2021/Crystal-Palace-Stats,https://fbref.com/en/squads/b8fd03ef/2020-2021/Manchester-City-Stats,https://fbref.com/en/matches/bf22075a/Crystal-Palace-Manchester-City-May-1-2021-Premier-League,https://fbref.com/en/matches/bf22075a/Crystal-Palace-Manchester-City-May-1-2021-Premier-League
34,Sat,2021-05-01,15:00 (22:00),Brighton,2.6,2–0,0.8,Leeds United,,The American Express Community Stadium,Chris Kavanagh,Match Report,https://fbref.com/en/squads/d07537b9/2020-2021/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/squads/5bfb9659/2020-2021/Leeds-United-Stats,https://fbref.com/en/matches/1e2ba709/Brighton-and-Hove-Albion-Leeds-United-May-1-2021-Premier-League,https://fbref.com/en/matches/1e2ba709/Brighton-and-Hove-Albion-Leeds-United-May-1-2021-Premier-League
34,Sat,2021-05-01,17:30 (00:30),Chelsea,1.9,2–0,0.3,Fulham,,Stamford Bridge,Kevin Friend,Match Report,https://fbref.com/en/squads/cff3d9bb/2020-2021/Chelsea-Stats,https://fbref.com/en/squads/fd962109/2020-2021/Fulham-Stats,https://fbref.com/en/matches/44d49bd5/Chelsea-Fulham-May-1-2021-Premier-League,https://fbref.com/en/matches/44d49bd5/Chelsea-Fulham-May-1-2021-Premier-League
34,Sat,2021-05-01,20:00 (03:00),Everton,1.2,1–2,1.9,Aston Villa,,Goodison Park,Simon Hooper,Match Report,https://fbref.com/en/squads/d3fd31cc/2020-2021/Everton-Stats,https://fbref.com/en/squads/8602292d/2020-2021/Aston-Villa-Stats,https://fbref.com/en/matches/2452619d/Everton-Aston-Villa-May-1-2021-Premier-League,https://fbref.com/en/matches/2452619d/Everton-Aston-Villa-May-1-2021-Premier-League
34,Sun,2021-05-02,14:00 (21:00),Newcastle Utd,0.2,0–2,1.9,Arsenal,,St. James' Park,Mike Dean,Match Report,https://fbref.com/en/squads/b2b47a98/2020-2021/Newcastle-United-Stats,https://fbref.com/en/squads/18bb7c10/2020-2021/Arsenal-Stats,https://fbref.com/en/matches/af2c27de/Newcastle-United-Arsenal-May-2-2021-Premier-League,https://fbref.com/en/matches/af2c27de/Newcastle-United-Arsenal-May-2-2021-Premier-League
34,Sun,2021-05-02,19:15 (02:15),Tottenham,2.0,4–0,0.5,Sheffield Utd,,Tottenham Hotspur Stadium,Andre Marriner,Match Report,https://fbref.com/en/squads/361ca564/2020-2021/Tottenham-Hotspur-Stats,https://fbref.com/en/squads/1df6b87e/2020-2021/Sheffield-United-Stats,https://fbref.com/en/matches/8b2e31ef/Tottenham-Hotspur-Sheffield-United-May-2-2021-Premier-League,https://fbref.com/en/matches/8b2e31ef/Tottenham-Hotspur-Sheffield-United-May-2-2021-Premier-League
34,Mon,2021-05-03,18:00 (01:00),West Brom,1.4,1–1,1.4,Wolves,,The Hawthorns,Paul Tierney,Match Report,https://fbref.com/en/squads/60c6b05f/2020-2021/West-Bromwich-Albion-Stats,https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats,https://fbref.com/en/matches/378a8a95/West-Bromwich-Albion-Wolverhampton-Wanderers-May-3-2021-Premier-League,https://fbref.com/en/matches/378a8a95/West-Bromwich-Albion-Wolverhampton-Wanderers-May-3-2021-Premier-League
34,Mon,2021-05-03,20:15 (03:15),Burnley,1.8,1–2,1.8,West Ham,,Turf Moor,Anthony Taylor,Match Report,https://fbref.com/en/squads/943e8050/2020-2021/Burnley-Stats,https://fbref.com/en/squads/7c21e445/2020-2021/West-Ham-United-Stats,https://fbref.com/en/matches/a89e62a7/Burnley-West-Ham-United-May-3-2021-Premier-League,https://fbref.com/en/matches/a89e62a7/Burnley-West-Ham-United-May-3-2021-Premier-League
35,Fri,2021-05-07,20:00 (03:00),Leicester City,2.3,2–4,2.6,Newcastle Utd,,King Power Stadium,Darren England,Match Report,https://fbref.com/en/squads/a2d435b3/2020-2021/Leicester-City-Stats,https://fbref.com/en/squads/b2b47a98/2020-2021/Newcastle-United-Stats,https://fbref.com/en/matches/d93b0c17/Leicester-City-Newcastle-United-May-7-2021-Premier-League,https://fbref.com/en/matches/d93b0c17/Leicester-City-Newcastle-United-May-7-2021-Premier-League
35,Sat,2021-05-08,12:30 (19:30),Leeds United,2.6,3–1,1.0,Tottenham,,Elland Road,Michael Oliver,Match Report,https://fbref.com/en/squads/5bfb9659/2020-2021/Leeds-United-Stats,https://fbref.com/en/squads/361ca564/2020-2021/Tottenham-Hotspur-Stats,https://fbref.com/en/matches/4eecc9bb/Leeds-United-Tottenham-Hotspur-May-8-2021-Premier-League,https://fbref.com/en/matches/4eecc9bb/Leeds-United-Tottenham-Hotspur-May-8-2021-Premier-League
35,Sat,2021-05-08,15:00 (22:00),Sheffield Utd,0.7,0–2,2.1,Crystal Palace,,Bramall Lane,Simon Hooper,Match Report,https://fbref.com/en/squads/1df6b87e/2020-2021/Sheffield-United-Stats,https://fbref.com/en/squads/47c64c55/2020-2021/Crystal-Palace-Stats,https://fbref.com/en/matches/02c409c1/Sheffield-United-Crystal-Palace-May-8-2021-Premier-League,https://fbref.com/en/matches/02c409c1/Sheffield-United-Crystal-Palace-May-8-2021-Premier-League
35,Sat,2021-05-08,17:30 (00:30),Manchester City,2.2,1–2,0.8,Chelsea,,Etihad Stadium,Anthony Taylor,Match Report,https://fbref.com/en/squads/b8fd03ef/2020-2021/Manchester-City-Stats,https://fbref.com/en/squads/cff3d9bb/2020-2021/Chelsea-Stats,https://fbref.com/en/matches/b657d658/Manchester-City-Chelsea-May-8-2021-Premier-League,https://fbref.com/en/matches/b657d658/Manchester-City-Chelsea-May-8-2021-Premier-League
35,Sat,2021-05-08,20:15 (03:15),Liverpool,2.2,2–0,1.3,Southampton,,Anfield,Kevin Friend,Match Report,https://fbref.com/en/squads/822bd0ba/2020-2021/Liverpool-Stats,https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats,https://fbref.com/en/matches/e5923f92/Liverpool-Southampton-May-8-2021-Premier-League,https://fbref.com/en/matches/e5923f92/Liverpool-Southampton-May-8-2021-Premier-League
35,Sun,2021-05-09,12:00 (19:00),Wolves,1.2,2–1,0.4,Brighton,,Molineux Stadium,Jonathan Moss,Match Report,https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats,https://fbref.com/en/squads/d07537b9/2020-2021/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/matches/ad903480/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-May-9-2021-Premier-League,https://fbref.com/en/matches/ad903480/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-May-9-2021-Premier-League
35,Sun,2021-05-09,14:05 (21:05),Aston Villa,0.5,1–3,1.8,Manchester Utd,,Villa Park,Chris Kavanagh,Match Report,https://fbref.com/en/squads/8602292d/2020-2021/Aston-Villa-Stats,https://fbref.com/en/squads/19538871/2020-2021/Manchester-United-Stats,https://fbref.com/en/matches/c80d17ca/Aston-Villa-Manchester-United-May-9-2021-Premier-League,https://fbref.com/en/matches/c80d17ca/Aston-Villa-Manchester-United-May-9-2021-Premier-League
35,Sun,2021-05-09,16:30 (23:30),West Ham,1.1,0–1,1.7,Everton,,London Stadium,Stuart Attwell,Match Report,https://fbref.com/en/squads/7c21e445/2020-2021/West-Ham-United-Stats,https://fbref.com/en/squads/d3fd31cc/2020-2021/Everton-Stats,https://fbref.com/en/matches/57632a35/West-Ham-United-Everton-May-9-2021-Premier-League,https://fbref.com/en/matches/57632a35/West-Ham-United-Everton-May-9-2021-Premier-League
35,Sun,2021-05-09,19:00 (02:00),Arsenal,0.9,3–1,1.3,West Brom,,Emirates Stadium,Peter Bankes,Match Report,https://fbref.com/en/squads/18bb7c10/2020-2021/Arsenal-Stats,https://fbref.com/en/squads/60c6b05f/2020-2021/West-Bromwich-Albion-Stats,https://fbref.com/en/matches/49369ed5/Arsenal-West-Bromwich-Albion-May-9-2021-Premier-League,https://fbref.com/en/matches/49369ed5/Arsenal-West-Bromwich-Albion-May-9-2021-Premier-League
35,Mon,2021-05-10,20:00 (03:00),Fulham,0.9,0–2,2.0,Burnley,,Craven Cottage,David Coote,Match Report,https://fbref.com/en/squads/fd962109/2020-2021/Fulham-Stats,https://fbref.com/en/squads/943e8050/2020-2021/Burnley-Stats,https://fbref.com/en/matches/430d879c/Fulham-Burnley-May-10-2021-Premier-League,https://fbref.com/en/matches/430d879c/Fulham-Burnley-May-10-2021-Premier-League
36,Tue,2021-05-11,18:00 (01:00),Manchester Utd,0.4,1–2,0.7,Leicester City,,Old Trafford,Craig Pawson,Match Report,https://fbref.com/en/squads/19538871/2020-2021/Manchester-United-Stats,https://fbref.com/en/squads/a2d435b3/2020-2021/Leicester-City-Stats,https://fbref.com/en/matches/855994bf/Manchester-United-Leicester-City-May-11-2021-Premier-League,https://fbref.com/en/matches/855994bf/Manchester-United-Leicester-City-May-11-2021-Premier-League
32,Tue,2021-05-11,20:15 (03:15),Southampton,1.3,3–1,1.5,Crystal Palace,,St. Mary's Stadium,Andy Madley,Match Report,https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats,https://fbref.com/en/squads/47c64c55/2020-2021/Crystal-Palace-Stats,https://fbref.com/en/matches/5e4ec091/Southampton-Crystal-Palace-May-11-2021-Premier-League,https://fbref.com/en/matches/5e4ec091/Southampton-Crystal-Palace-May-11-2021-Premier-League
36,Wed,2021-05-12,20:15 (03:15),Chelsea,2.1,0–1,0.8,Arsenal,,Stamford Bridge,Andre Marriner,Match Report,https://fbref.com/en/squads/cff3d9bb/2020-2021/Chelsea-Stats,https://fbref.com/en/squads/18bb7c10/2020-2021/Arsenal-Stats,https://fbref.com/en/matches/51632a55/North-West-London-Derby-Chelsea-Arsenal-May-12-2021-Premier-League,https://fbref.com/en/matches/51632a55/North-West-London-Derby-Chelsea-Arsenal-May-12-2021-Premier-League
19,Thu,2021-05-13,18:00 (01:00),Aston Villa,0.7,0–0,1.1,Everton,,Villa Park,Martin Atkinson,Match Report,https://fbref.com/en/squads/8602292d/2020-2021/Aston-Villa-Stats,https://fbref.com/en/squads/d3fd31cc/2020-2021/Everton-Stats,https://fbref.com/en/matches/b5b24fd8/Aston-Villa-Everton-May-13-2021-Premier-League,https://fbref.com/en/matches/b5b24fd8/Aston-Villa-Everton-May-13-2021-Premier-League
34,Thu,2021-05-13,20:15 (03:15),Manchester Utd,2.0,2–4,2.6,Liverpool,,Old Trafford,Anthony Taylor,Match Report,https://fbref.com/en/squads/19538871/2020-2021/Manchester-United-Stats,https://fbref.com/en/squads/822bd0ba/2020-2021/Liverpool-Stats,https://fbref.com/en/matches/9f0275a4/North-West-Derby-Manchester-United-Liverpool-May-13-2021-Premier-League,https://fbref.com/en/matches/9f0275a4/North-West-Derby-Manchester-United-Liverpool-May-13-2021-Premier-League
36,Fri,2021-05-14,20:00 (03:00),Newcastle Utd,2.2,3–4,1.3,Manchester City,,St. James' Park,Kevin Friend,Match Report,https://fbref.com/en/squads/b2b47a98/2020-2021/Newcastle-United-Stats,https://fbref.com/en/squads/b8fd03ef/2020-2021/Manchester-City-Stats,https://fbref.com/en/matches/27601c16/Newcastle-United-Manchester-City-May-14-2021-Premier-League,https://fbref.com/en/matches/27601c16/Newcastle-United-Manchester-City-May-14-2021-Premier-League
36,Sat,2021-05-15,12:30 (19:30),Burnley,1.5,0–4,2.3,Leeds United,,Turf Moor,Graham Scott,Match Report,https://fbref.com/en/squads/943e8050/2020-2021/Burnley-Stats,https://fbref.com/en/squads/5bfb9659/2020-2021/Leeds-United-Stats,https://fbref.com/en/matches/18d42916/Burnley-Leeds-United-May-15-2021-Premier-League,https://fbref.com/en/matches/18d42916/Burnley-Leeds-United-May-15-2021-Premier-League
36,Sat,2021-05-15,15:00 (22:00),Southampton,1.9,3–1,1.1,Fulham,,St. Mary's Stadium,Craig Pawson,Match Report,https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats,https://fbref.com/en/squads/fd962109/2020-2021/Fulham-Stats,https://fbref.com/en/matches/34739ed7/Southampton-Fulham-May-15-2021-Premier-League,https://fbref.com/en/matches/34739ed7/Southampton-Fulham-May-15-2021-Premier-League
36,Sat,2021-05-15,20:00 (03:00),Brighton,0.9,1–1,1.1,West Ham,,The American Express Community Stadium,Andre Marriner,Match Report,https://fbref.com/en/squads/d07537b9/2020-2021/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/squads/7c21e445/2020-2021/West-Ham-United-Stats,https://fbref.com/en/matches/1a1095c2/Brighton-and-Hove-Albion-West-Ham-United-May-15-2021-Premier-League,https://fbref.com/en/matches/1a1095c2/Brighton-and-Hove-Albion-West-Ham-United-May-15-2021-Premier-League
36,Sun,2021-05-16,12:00 (19:00),Crystal Palace,1.6,3–2,1.3,Aston Villa,,Selhurst Park,David Coote,Match Report,https://fbref.com/en/squads/47c64c55/2020-2021/Crystal-Palace-Stats,https://fbref.com/en/squads/8602292d/2020-2021/Aston-Villa-Stats,https://fbref.com/en/matches/7b21d5b9/Crystal-Palace-Aston-Villa-May-16-2021-Premier-League,https://fbref.com/en/matches/7b21d5b9/Crystal-Palace-Aston-Villa-May-16-2021-Premier-League
36,Sun,2021-05-16,14:05 (21:05),Tottenham,3.0,2–0,1.2,Wolves,,Tottenham Hotspur Stadium,Martin Atkinson,Match Report,https://fbref.com/en/squads/361ca564/2020-2021/Tottenham-Hotspur-Stats,https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats,https://fbref.com/en/matches/9059c960/Tottenham-Hotspur-Wolverhampton-Wanderers-May-16-2021-Premier-League,https://fbref.com/en/matches/9059c960/Tottenham-Hotspur-Wolverhampton-Wanderers-May-16-2021-Premier-League
36,Sun,2021-05-16,16:30 (23:30),West Brom,0.8,1–2,2.4,Liverpool,,The Hawthorns,Mike Dean,Match Report,https://fbref.com/en/squads/60c6b05f/2020-2021/West-Bromwich-Albion-Stats,https://fbref.com/en/squads/822bd0ba/2020-2021/Liverpool-Stats,https://fbref.com/en/matches/6a834f6e/West-Bromwich-Albion-Liverpool-May-16-2021-Premier-League,https://fbref.com/en/matches/6a834f6e/West-Bromwich-Albion-Liverpool-May-16-2021-Premier-League
36,Sun,2021-05-16,19:00 (02:00),Everton,1.3,0–1,1.6,Sheffield Utd,,Goodison Park,Jonathan Moss,Match Report,https://fbref.com/en/squads/d3fd31cc/2020-2021/Everton-Stats,https://fbref.com/en/squads/1df6b87e/2020-2021/Sheffield-United-Stats,https://fbref.com/en/matches/707d5282/Everton-Sheffield-United-May-16-2021-Premier-League,https://fbref.com/en/matches/707d5282/Everton-Sheffield-United-May-16-2021-Premier-League
37,Tue,2021-05-18,18:00 (01:00),Manchester Utd,1.1,1–1,0.8,Fulham,"10,000",Old Trafford,Lee Mason,Match Report,https://fbref.com/en/squads/19538871/2020-2021/Manchester-United-Stats,https://fbref.com/en/squads/fd962109/2020-2021/Fulham-Stats,https://fbref.com/en/matches/d8018048/Manchester-United-Fulham-May-18-2021-Premier-League,https://fbref.com/en/matches/d8018048/Manchester-United-Fulham-May-18-2021-Premier-League
37,Tue,2021-05-18,18:00 (01:00),Southampton,1.1,0–2,1.3,Leeds United,"8,000",St. Mary's Stadium,Peter Bankes,Match Report,https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats,https://fbref.com/en/squads/5bfb9659/2020-2021/Leeds-United-Stats,https://fbref.com/en/matches/de4e566f/Southampton-Leeds-United-May-18-2021-Premier-League,https://fbref.com/en/matches/de4e566f/Southampton-Leeds-United-May-18-2021-Premier-League
37,Tue,2021-05-18,19:00 (02:00),Brighton,1.4,3–2,1.0,Manchester City,"7,945",The American Express Community Stadium,Stuart Attwell,Match Report,https://fbref.com/en/squads/d07537b9/2020-2021/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/squads/b8fd03ef/2020-2021/Manchester-City-Stats,https://fbref.com/en/matches/3b1cd656/Brighton-and-Hove-Albion-Manchester-City-May-18-2021-Premier-League,https://fbref.com/en/matches/3b1cd656/Brighton-and-Hove-Albion-Manchester-City-May-18-2021-Premier-League
37,Tue,2021-05-18,20:15 (03:15),Chelsea,2.8,2–1,0.9,Leicester City,"8,000",Stamford Bridge,Mike Dean,Match Report,https://fbref.com/en/squads/cff3d9bb/2020-2021/Chelsea-Stats,https://fbref.com/en/squads/a2d435b3/2020-2021/Leicester-City-Stats,https://fbref.com/en/matches/509c9927/Chelsea-Leicester-City-May-18-2021-Premier-League,https://fbref.com/en/matches/509c9927/Chelsea-Leicester-City-May-18-2021-Premier-League
37,Wed,2021-05-19,18:00 (01:00),Newcastle Utd,1.5,1–0,0.8,Sheffield Utd,"10,000",St. James' Park,Robert Jones,Match Report,https://fbref.com/en/squads/b2b47a98/2020-2021/Newcastle-United-Stats,https://fbref.com/en/squads/1df6b87e/2020-2021/Sheffield-United-Stats,https://fbref.com/en/matches/62adcd41/Newcastle-United-Sheffield-United-May-19-2021-Premier-League,https://fbref.com/en/matches/62adcd41/Newcastle-United-Sheffield-United-May-19-2021-Premier-League
37,Wed,2021-05-19,18:00 (01:00),Tottenham,1.1,1–2,2.0,Aston Villa,"10,000",Tottenham Hotspur Stadium,Craig Pawson,Match Report,https://fbref.com/en/squads/361ca564/2020-2021/Tottenham-Hotspur-Stats,https://fbref.com/en/squads/8602292d/2020-2021/Aston-Villa-Stats,https://fbref.com/en/matches/d4273555/Tottenham-Hotspur-Aston-Villa-May-19-2021-Premier-League,https://fbref.com/en/matches/d4273555/Tottenham-Hotspur-Aston-Villa-May-19-2021-Premier-League
37,Wed,2021-05-19,18:00 (01:00),Everton,0.7,1–0,0.5,Wolves,"4,988",Goodison Park,Andy Madley,Match Report,https://fbref.com/en/squads/d3fd31cc/2020-2021/Everton-Stats,https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats,https://fbref.com/en/matches/eb7bd01f/Everton-Wolverhampton-Wanderers-May-19-2021-Premier-League,https://fbref.com/en/matches/eb7bd01f/Everton-Wolverhampton-Wanderers-May-19-2021-Premier-League
37,Wed,2021-05-19,19:00 (02:00),Crystal Palace,1.0,1–3,1.3,Arsenal,"6,500",Selhurst Park,Anthony Taylor,Match Report,https://fbref.com/en/squads/47c64c55/2020-2021/Crystal-Palace-Stats,https://fbref.com/en/squads/18bb7c10/2020-2021/Arsenal-Stats,https://fbref.com/en/matches/624e6758/Crystal-Palace-Arsenal-May-19-2021-Premier-League,https://fbref.com/en/matches/624e6758/Crystal-Palace-Arsenal-May-19-2021-Premier-League
37,Wed,2021-05-19,20:15 (03:15),Burnley,0.7,0–3,2.9,Liverpool,"3,387",Turf Moor,Chris Kavanagh,Match Report,https://fbref.com/en/squads/943e8050/2020-2021/Burnley-Stats,https://fbref.com/en/squads/822bd0ba/2020-2021/Liverpool-Stats,https://fbref.com/en/matches/33d72496/Burnley-Liverpool-May-19-2021-Premier-League,https://fbref.com/en/matches/33d72496/Burnley-Liverpool-May-19-2021-Premier-League
37,Wed,2021-05-19,20:15 (03:15),West Brom,1.1,1–3,3.7,West Ham,"5,371",The Hawthorns,Michael Oliver,Match Report,https://fbref.com/en/squads/60c6b05f/2020-2021/West-Bromwich-Albion-Stats,https://fbref.com/en/squads/7c21e445/2020-2021/West-Ham-United-Stats,https://fbref.com/en/matches/88927a77/West-Bromwich-Albion-West-Ham-United-May-19-2021-Premier-League,https://fbref.com/en/matches/88927a77/West-Bromwich-Albion-West-Ham-United-May-19-2021-Premier-League
38,Sun,2021-05-23,16:00 (23:00),Wolves,0.9,1–2,1.7,Manchester Utd,"4,500",Molineux Stadium,Mike Dean,Match Report,https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats,https://fbref.com/en/squads/19538871/2020-2021/Manchester-United-Stats,https://fbref.com/en/matches/2c081c94/Wolverhampton-Wanderers-Manchester-United-May-23-2021-Premier-League,https://fbref.com/en/matches/2c081c94/Wolverhampton-Wanderers-Manchester-United-May-23-2021-Premier-League
